latitude,longitude,confidence,,,
38.712,-96.221,98,,,
38.709,-96.204,70,,,
38.688,-96.211,87,,,
38.426,-95.302,71,,,
38.429,-95.308,75,,,
37.179,-90.055,37,,,
37.172,-90.063,62,,,
38.298,-96.127,51,,,
38.254,-96.248,64,,,
38.251,-96.256,47,,,
38.073,-96.359,63,,,
38.063,-96.362,98,,,
38.052,-96.366,95,,,
36.59,-90.417,78,,,
36.585,-90.462,75,,,
37.855,-96.127,96,,,
37.851,-96.11,99,,,
37.844,-96.13,90,,,
37.84,-96.113,100,,,
37.837,-96.096,87,,,
37.851,-96.116,100,,,
37.847,-96.099,29,,,
37.84,-96.12,100,,,
37.837,-96.102,100,,,
36.593,-90.466,54,,,
37.451,-96.393,94,,,
37.447,-96.376,81,,,
37.44,-96.396,100,,,
37.437,-96.379,94,,,
37.429,-96.399,100,,,
37.426,-96.382,100,,,
37.439,-96.402,100,,,
37.435,-96.385,100,,,
37.392,-96.161,47,,,
37.428,-96.406,94,,,
37.425,-96.388,100,,,
37.421,-96.371,36,,,
37.417,-96.409,36,,,
37.406,-96.412,93,,,
37.373,-96.241,81,,,
37.37,-96.223,72,,,
37.399,-96.432,58,,,
37.269,-96.187,78,,,
37.717,-98.828,0,,,
36.988,-95.375,75,,,
37.244,-96.772,78,,,
37.119,-96.374,74,,,
37.431,-98.735,81,,,
37.422,-98.737,82,,,
37.419,-98.724,39,,,
37.02,-96.772,67,,,
36.878,-96.52,35,,,
36.643,-95.695,81,,,
36.647,-95.7,48,,,
36.643,-95.681,80,,,
36.695,-96.061,69,,,
35.579,-91.22,58,,,
35.57,-91.182,78,,,
36.738,-96.515,89,,,
36.734,-96.498,98,,,
36.724,-96.501,30,,,
36.696,-96.418,70,,,
36.689,-96.383,47,,,
36.685,-96.421,94,,,
36.695,-96.424,60,,,
36.692,-96.406,49,,,
36.689,-96.389,31,,,
36.685,-96.427,69,,,
36.703,-96.639,82,,,
35.687,-96.117,74,,,
35.69,-96.122,76,,,
36.114,-99.49,81,,,
36.112,-99.478,99,,,
36.11,-99.465,83,,,
36.015,-99.626,75,,,
36.013,-99.613,77,,,
35.952,-99.57,84,,,
34.959,-94.957,64,,,
34.876,-96.155,71,,,
34.383,-94.771,90,,,
34.378,-94.747,100,,,
34.373,-94.722,62,,,
34.381,-94.753,97,,,
34.376,-94.728,80,,,
34.368,-94.757,89,,,
34.483,-96.158,72,,,
34.479,-96.138,68,,,
31.03,-92.621,80,,,
31.015,-92.626,62,,,
31.024,-92.628,84,,,
31.015,-92.589,36,,,
31.22,-93.84,70,,,
49.953,-103.647,39,,,
38.315,-75.548,43,,,
38.861,-75.369,59,,,
42.945,-79.589,54,,,
43.258,-79.818,57,,,
36.571,-119.956,49,,,
36.54,-119.988,74,,,
47.62,-110.205,70,,,
47.623,-110.21,74,,,
47.638,-110.996,93,,,
47.628,-110.961,100,,,
47.615,-110.969,63,,,
47.336,-110.063,84,,,
47.637,-111.003,79,,,
47.628,-110.968,100,,,
47.34,-110.068,84,,,
45.621,-108.938,54,,,
45.619,-108.944,19,,,
17.576,-88.383,75,,,
17.767,-88.722,44,,,
17.834,-88.453,34,,,
17.59,-90.907,69,,,
17.987,-88.538,91,,,
18.038,-88.258,52,,,
17.996,-88.54,100,,,
17.995,-88.549,100,,,
17.988,-88.596,28,,,
18.049,-88.241,62,,,
18.145,-88.271,20,,,
18.205,-88.249,96,,,
18.204,-88.259,59,,,
18.214,-88.251,100,,,
18.212,-88.26,90,,,
18.221,-88.262,69,,,
18.188,-88.738,76,,,
18.295,-88.827,65,,,
18.294,-88.836,78,,,
18.36,-88.633,44,,,
18.383,-88.608,92,,,
18.381,-88.617,100,,,
18.377,-88.772,68,,,
17.887,-92.493,0,,,
18.398,-89.553,44,,,
17.839,-93.123,71,,,
18.403,-89.895,91,,,
18.411,-89.881,100,,,
18.442,-89.866,96,,,
18.44,-89.876,98,,,
18.55,-90.017,75,,,
18.78,-88.664,61,,,
18.92,-88.588,24,,,
19.036,-88.93,82,,,
19.185,-88.601,41,,,
19.553,-89.717,83,,,
18.543,-99.05,85,,,
18.534,-99.095,88,,,
18.544,-99.058,88,,,
18.534,-99.103,84,,,
21.757,-79.153,82,,,
21.644,-82.683,55,,,
21.649,-82.691,71,,,
21.728,-82.866,85,,,
21.726,-82.884,89,,,
21.733,-82.872,94,,,
21.731,-82.89,83,,,
21.744,-82.874,50,,,
22.189,-80.211,66,,,
22.582,-80.188,100,,,
22.58,-80.217,80,,,
22.291,-83.519,74,,,
22.189,-84.39,79,,,
22.585,-80.513,29,,,
22.289,-83.525,68,,,
22.301,-83.527,79,,,
22.369,-83.435,29,,,
22.262,-84.363,72,,,
22.72,-80.806,61,,,
22.479,-83.265,25,,,
22.724,-82.082,91,,,
22.724,-82.065,78,,,
22.722,-82.086,87,,,
22.737,-82.797,100,,,
22.735,-82.816,29,,,
22.743,-82.786,91,,,
22.741,-82.805,99,,,
22.875,-81.871,69,,,
22.786,-82.849,83,,,
22.784,-82.868,64,,,
22.945,-82.562,89,,,
22.942,-82.582,39,,,
22.935,-82.568,85,,,
22.947,-82.57,72,,,
26.896,-81.458,73,,,
26.893,-81.486,50,,,
28.634,-81.124,57,,,
28.632,-81.155,73,,,
29.115,-81.695,58,,,
30.566,-82.315,71,,,
30.571,-82.323,69,,,
30.675,-86.065,47,,,
30.687,-86.051,61,,,
30.686,-86.067,93,,,
30.845,-84.568,34,,,
30.857,-84.569,67,,,
31.043,-83.817,47,,,
31.006,-84.352,72,,,
31.007,-84.378,23,,,
29.897,-94.53,68,,,
29.895,-94.544,76,,,
30.751,-89.418,62,,,
30.749,-89.429,74,,,
31.458,-82.7,69,,,
30.179,-93.356,77,,,
30.177,-93.368,63,,,
31.513,-83.134,72,,,
31.467,-84.271,77,,,
31.209,-86.789,63,,,
31.47,-84.278,68,,,
31.05,-88.731,70,,,
31.049,-88.742,49,,,
31.805,-84.401,68,,,
31.883,-83.979,43,,,
30.703,-93.606,82,,,
31.643,-87.431,57,,,
31.018,-92.626,73,,,
30.534,-95.587,0,,,
30.545,-95.59,65,,,
31.563,-89.663,59,,,
32.134,-85.017,74,,,
32.129,-85.024,73,,,
31.718,-88.954,57,,,
31.22,-93.845,77,,,
31.218,-93.857,80,,,
32.578,-82.753,65,,,
32.582,-82.758,69,,,
31.772,-91.231,39,,,
31.323,-94.157,95,,,
31.332,-94.16,92,,,
32.473,-85.604,71,,,
32.471,-85.622,81,,,
32.66,-84.548,56,,,
32.692,-84.616,84,,,
32.69,-84.637,84,,,
32.768,-85.608,60,,,
32.766,-85.626,53,,,
31.918,-92.661,52,,,
33.069,-83.037,57,,,
32.573,-88.858,57,,,
32.411,-90.204,28,,,
31.822,-94.24,61,,,
33.108,-86.297,67,,,
33.106,-86.314,65,,,
33.109,-86.304,73,,,
33.3,-84.78,66,,,
33.298,-84.801,65,,,
32.317,-94.968,69,,,
33.732,-85.138,61,,,
33.327,-88.927,71,,,
33.326,-88.939,54,,,
32.6,-94.339,57,,,
33.066,-92.404,95,,,
33.064,-92.415,56,,,
33.853,-88.616,69,,,
33.855,-88.609,59,,,
33.854,-88.622,48,,,
33.927,-88.151,58,,,
33.926,-88.165,65,,,
34.319,-86.473,72,,,
34.005,-89.38,57,,,
34.257,-88.03,59,,,
34.209,-88.449,56,,,
34.594,-86.461,72,,,
33.998,-91.839,74,,,
34.677,-89.054,48,,,
34.367,-94.748,61,,,
34.377,-94.75,64,,,
34.375,-94.762,85,,,
35.612,-85.28,62,,,
35.61,-85.301,76,,,
35.263,-89.507,73,,,
34.532,-95.34,39,,,
34.473,-96.153,39,,,
34.485,-96.141,26,,,
34.483,-96.155,78,,,
34.48,-96.17,29,,,
35.721,-88.811,59,,,
34.96,-94.945,73,,,
34.958,-94.957,81,,,
34.956,-94.97,22,,,
34.874,-96.157,70,,,
34.884,-96.16,67,,,
35.119,-95.888,64,,,
35.841,-91.31,66,,,
36.039,-91.478,78,,,
36.917,-83.965,59,,,
36.911,-83.973,52,,,
36.046,-93.959,58,,,
36.044,-93.97,34,,,
35.688,-96.119,62,,,
35.685,-96.133,62,,,
35.656,-96.299,61,,,
36.579,-90.425,41,,,
36.57,-90.496,55,,,
36.582,-90.474,82,,,
37.017,-86.666,60,,,
36.65,-90.389,48,,,
36.696,-90.38,83,,,
36.781,-89.763,71,,,
36.779,-89.776,85,,,
36.62,-91.665,61,,,
36.183,-95.11,70,,,
37.105,-88.42,0,,,
36.842,-92.528,70,,,
36.454,-96.167,68,,,
36.452,-96.18,70,,,
37.42,-91.534,42,,,
36.684,-96.449,93,,,
36.681,-96.463,77,,,
36.694,-96.452,40,,,
36.691,-96.466,100,,,
36.689,-96.48,87,,,
36.701,-96.469,94,,,
36.699,-96.482,85,,,
36.661,-96.693,83,,,
36.691,-96.642,40,,,
36.726,-96.505,49,,,
36.723,-96.518,95,,,
36.698,-96.659,90,,,
36.696,-96.673,90,,,
36.736,-96.507,57,,,
36.846,-96.059,15,,,
36.843,-96.073,76,,,
36.804,-97.374,40,,,
36.814,-97.376,80,,,
36.812,-97.392,70,,,
37.266,-96.185,80,,,
37.264,-96.198,75,,,
37.287,-96.121,0,,,
37.143,-96.942,63,,,
37.808,-92.93,100,,,
37.807,-92.941,75,,,
37.307,-96.259,76,,,
37.312,-96.402,63,,,
37.31,-96.415,63,,,
37.4,-96.431,51,,,
37.426,-96.396,55,,,
37.424,-96.409,92,,,
37.427,-96.403,96,,,
37.425,-96.416,64,,,
37.515,-95.956,24,,,
37.437,-96.406,73,,,
37.576,-95.892,79,,,
37.574,-95.905,77,,,
37.485,-96.419,92,,,
37.483,-96.433,77,,,
37.495,-96.422,89,,,
37.492,-96.436,60,,,
37.624,-95.978,54,,,
37.622,-95.991,52,,,
37.487,-96.758,13,,,
37.497,-96.761,24,,,
37.415,-98.748,48,,,
37.369,-99.102,87,,,
37.38,-99.106,31,,,
38.438,-92.915,39,,,
37.915,-96.386,63,,,
37.944,-96.338,64,,,
37.941,-96.351,77,,,
38.572,-92.342,62,,,
37.951,-96.41,68,,,
37.949,-96.424,70,,,
37.933,-96.575,69,,,
37.93,-96.946,75,,,
37.723,-98.545,54,,,
37.734,-98.549,66,,,
38.419,-95.345,0,,,
38.15,-96.933,69,,,
38.426,-95.36,0,,,
38.17,-96.989,73,,,
38.337,-96.446,53,,,
38.429,-96.339,71,,,
38.427,-96.353,100,,,
38.56,-95.881,70,,,
39.161,-92.554,60,,,
39.159,-92.566,74,,,
38.642,-96.431,85,,,
38.575,-96.983,79,,,
38.257,-98.805,63,,,
38.708,-96.394,33,,,
39.972,-86.838,54,,,
38.863,-95.918,44,,,
38.874,-96.221,43,,,
38.9,-96.242,82,,,
38.898,-96.255,44,,,
38.984,-96.355,48,,,
38.941,-96.606,56,,,
38.916,-96.754,75,,,
38.925,-96.757,43,,,
39.025,-96.23,50,,,
39.023,-96.243,94,,,
39.03,-96.258,66,,,
39.035,-96.252,75,,,
39.13,-96.157,73,,,
39.204,-96.038,66,,,
39.275,-95.846,69,,,
39.243,-96.473,27,,,
40.767,-90.011,65,,,
40.543,-93.482,96,,,
40.542,-93.494,97,,,
40.553,-94.178,35,,,
40.562,-94.18,63,,,
40.881,-92.212,57,,,
40.879,-92.225,48,,,
41.073,-90.967,40,,,
41.384,-88.166,79,,,
41.383,-88.185,71,,,
41.083,-90.969,69,,,
41.085,-90.976,0,,,
41.384,-88.172,84,,,
41.395,-88.174,87,,,
41.244,-90.904,69,,,
41.635,-87.148,0,,,
40.96,-94.059,76,,,
41.027,-93.979,87,,,
41.86,-90.037,64,,,
41.858,-90.052,77,,,
42.674,-91.204,60,,,
42.653,-91.554,78,,,
42.989,-89.695,73,,,
42.988,-89.712,83,,,
42.95,-90.182,61,,,
42.948,-90.198,71,,,
42.929,-90.57,57,,,
42.928,-91.547,70,,,
42.926,-91.561,80,,,
43.343,-89.308,64,,,
43.381,-89.742,74,,,
43.379,-89.759,88,,,
42.389,-97.919,35,,,
42.428,-98.163,54,,,
43.478,-91.995,54,,,
42.629,-97.846,70,,,
42.8,-97.332,84,,,
42.798,-97.345,87,,,
43.091,-97.5,38,,,
42.949,-98.497,19,,,
43.258,-99.024,80,,,
44.395,-96.567,92,,,
44.393,-96.58,84,,,
44.764,-95.106,100,,,
44.762,-95.118,100,,,
45.218,-95.162,0,,,
45.198,-95.365,92,,,
45.196,-95.378,93,,,
45.207,-95.374,95,,,
46.574,-97.552,65,,,
46.54,-98.386,65,,,
46.551,-98.376,45,,,
46.549,-98.39,82,,,
47.036,-97.391,72,,,
46.952,-98.152,49,,,
47.544,-96.247,50,,,
47.662,-96.003,60,,,
47.996,-97.862,74,,,
47.994,-97.875,69,,,
47.618,-110.238,77,,,
47.626,-110.959,86,,,
47.632,-110.966,86,,,
49.933,-103.671,77,,,
49.936,-103.68,81,,,
49.946,-103.685,40,,,
19.412,-155.287,91,,,
19.41,-155.277,99,,,
19.379,-155.076,87,,,
19.402,-155.285,100,,,
19.4,-155.276,100,,,
19.937,-103.254,55,,,
20.253,-103.753,30,,,
20.467,-104.389,64,,,
20.835,-103.388,93,,,
20.825,-103.392,86,,,
20.842,-103.394,75,,,
21.013,-103.052,80,,,
25.356,-107.517,73,,,
25.354,-107.537,69,,,
26.433,-106.67,44,,,
26.542,-108.374,85,,,
26.811,-108.54,72,,,
26.858,-108.722,91,,,
26.856,-108.741,100,,,
27.262,-108.188,64,,,
28.882,-110.77,85,,,
37.661,-121.104,51,,,
40.107,-122.195,40,,,
44.561,-120.383,72,,,
19.403,-155.268,61,,,
25.048,-77.986,86,,,
25.045,-78.003,85,,,
25.055,-77.993,97,,,
34.444,-96.15,55,,,
35.366,-95.896,57,,,
35.789,-95.847,45,,,
17.791,-88.715,91,,,
17.79,-88.721,90,,,
17.685,-90.858,55,,,
18.441,-93.167,76,,,
18.642,-92.172,57,,,
17.592,-99.572,6,,,
17.749,-99.152,25,,,
17.553,-100.366,49,,,
17.639,-100.274,31,,,
17.923,-99.281,8,,,
17.935,-99.27,84,,,
17.933,-99.283,78,,,
17.86,-99.719,68,,,
17.871,-99.72,80,,,
17.873,-100.665,81,,,
17.87,-100.67,69,,,
17.881,-100.674,80,,,
17.893,-100.676,51,,,
19.409,-90.582,82,,,
19.408,-90.571,76,,,
19.406,-90.587,79,,,
17.904,-101.002,59,,,
17.947,-100.825,75,,,
19.243,-92.249,88,,,
19.241,-92.261,79,,,
19.294,-92.168,83,,,
19.293,-92.181,44,,,
19.391,-92.047,22,,,
18.211,-101.254,5,,,
18.216,-101.259,16,,,
18.82,-100.383,94,,,
18.818,-100.397,100,,,
18.65,-102.501,72,,,
18.648,-102.507,55,,,
19.31,-101.094,40,,,
19.897,-102.027,45,,,
19.911,-104.024,49,,,
19.914,-104.031,33,,,
20.896,-104.114,93,,,
20.891,-104.138,84,,,
20.91,-104.117,94,,,
20.924,-104.12,30,,,
20.914,-104.124,90,,,
20.931,-104.259,78,,,
20.991,-104.203,34,,,
21.444,-102.819,27,,,
21.445,-102.824,67,,,
21.864,-102.27,100,,,
26.106,-98.3,77,,,
26.889,-101.459,78,,,
26.888,-101.451,43,,,
26.216,-80.981,44,,,
28.498,-82.652,98,,,
27.282,-81.473,79,,,
26.216,-80.989,59,,,
26.207,-80.99,78,,,
22.324,-83.546,63,,,
21.805,-82.708,56,,,
21.804,-82.697,69,,,
21.309,-88.415,40,,,
18.353,-88.705,69,,,
17.795,-88.722,49,,,
17.793,-88.71,92,,,
42.298,-83.157,92,,,
42.296,-83.142,70,,,
41.465,-81.669,60,,,
33.021,-79.884,83,,,
33.012,-79.886,53,,,
19.38,-155.062,92,,,
19.373,-155.095,74,,,
19.403,-155.281,100,,,
19.387,-155.07,51,,,
19.409,-155.289,100,,,
21.471,-105.067,94,,,
21.469,-105.054,73,,,
21.466,-105.073,41,,,
21.464,-105.06,97,,,
21.189,-104.598,76,,,
21.187,-104.584,100,,,
20.895,-104.108,58,,,
20.271,-105.174,35,,,
33,-110.762,30,,,
32.436,-110.799,48,,,
28.046,-110.769,99,,,
28.044,-110.775,88,,,
28.042,-110.763,37,,,
26.86,-108.035,72,,,
26.858,-108.025,58,,,
19.38,-155.055,64,,,
20.466,-76.018,70,,,
18.929,-70.355,68,,,
18.608,-69.5,65,,,
42.298,-83.163,76,,,
42.296,-83.149,74,,,
41.454,-81.677,53,,,
41.849,-84.808,67,,,
41.512,-84.292,51,,,
41.367,-84.919,60,,,
41.385,-91.409,71,,,
41.375,-91.411,57,,,
41.373,-91.395,9,,,
40.963,-89.614,27,,,
38.091,-77.34,55,,,
38.091,-77.347,59,,,
39.111,-82.984,50,,,
38.058,-86.561,73,,,
38.057,-86.549,95,,,
38.722,-93.086,42,,,
37.813,-87.306,64,,,
37.791,-87.218,67,,,
37.789,-87.207,65,,,
37.005,-85.739,55,,,
36.693,-83.979,87,,,
36.686,-84.056,69,,,
36.684,-84.042,66,,,
36.686,-84.048,76,,,
36.942,-86.94,53,,,
36.644,-86.581,24,,,
36.597,-86.52,41,,,
36.065,-86.435,48,,,
35.757,-84.809,84,,,
35.984,-86.57,54,,,
35.931,-86.535,50,,,
36.039,-87.322,48,,,
35.344,-85.159,69,,,
34.567,-81.486,69,,,
34.562,-81.464,72,,,
34.555,-81.49,98,,,
34.55,-81.468,94,,,
35.937,-89.709,59,,,
35.892,-89.782,50,,,
34.779,-83.301,100,,,
34.776,-83.285,99,,,
34.769,-83.304,96,,,
34.765,-83.288,64,,,
34.779,-83.307,100,,,
34.776,-83.291,100,,,
34.768,-83.31,62,,,
34.765,-83.294,70,,,
35.141,-86.865,62,,,
34.677,-85.821,59,,,
34.666,-85.777,52,,,
35.051,-89.297,60,,,
34.8,-88.838,67,,,
34.872,-90.065,34,,,
34.189,-86.813,40,,,
34.375,-88.466,44,,,
34.374,-88.455,20,,,
33.526,-85.111,51,,,
33.529,-85.117,46,,,
33.863,-87.962,61,,,
33.854,-87.963,67,,,
34.022,-89.134,76,,,
34.021,-89.124,54,,,
33.635,-86.732,42,,,
33.557,-86.757,61,,,
33.033,-84.959,37,,,
33.653,-89.836,30,,,
33.439,-88.569,63,,,
33.358,-89.201,51,,,
31.972,-81.788,62,,,
32.669,-86.88,48,,,
32.667,-86.868,54,,,
32.333,-85.596,60,,,
32.304,-85.722,67,,,
32.002,-85.366,59,,,
32.742,-90.635,8,,,
32.83,-91.415,18,,,
31.55,-84.087,75,,,
32.178,-88.301,71,,,
31.995,-87.229,73,,,
31.993,-87.217,71,,,
31.466,-84.256,58,,,
31.463,-84.239,75,,,
32.012,-87.78,65,,,
32.004,-87.793,98,,,
32.003,-87.782,91,,,
31.995,-87.795,84,,,
31.721,-86.454,50,,,
31.719,-86.441,88,,,
31.718,-86.448,85,,,
31.716,-86.436,73,,,
31.865,-87.796,39,,,
31.856,-87.798,84,,,
31.854,-87.787,76,,,
31.806,-87.654,72,,,
31.804,-87.643,86,,,
31.799,-87.667,80,,,
31.797,-87.656,91,,,
31.795,-87.645,83,,,
31.841,-88.102,68,,,
31.224,-84.574,47,,,
30.578,-82.331,53,,,
30.573,-82.308,79,,,
30.575,-82.314,82,,,
31.656,-89.173,34,,,
31.797,-90.518,69,,,
31.156,-87.988,50,,,
31.266,-90.282,70,,,
31.089,-89.089,45,,,
31.595,-93.426,70,,,
30.807,-88.065,28,,,
30.793,-88.377,57,,,
30.791,-88.367,61,,,
30.494,-86.81,81,,,
30.492,-86.798,71,,,
31.299,-92.586,62,,,
30.607,-88.429,70,,,
31.077,-93.007,56,,,
30.001,-90.396,39,,,
29.826,-90.652,50,,,
22.844,-82.448,75,,,
22.847,-82.452,77,,,
22.743,-82.41,73,,,
22.736,-82.379,79,,,
22.726,-82.388,71,,,
22.642,-83.177,83,,,
22.656,-83.179,66,,,
22.641,-83.183,82,,,
22.525,-83.363,74,,,
22.51,-83.366,75,,,
22.523,-83.369,76,,,
22.518,-83.341,78,,,
22.313,-83.544,72,,,
21.801,-82.705,48,,,
21.805,-82.709,0,,,
21.37,-87.717,34,,,
21.259,-87.953,50,,,
21.275,-88.646,74,,,
21.273,-88.633,77,,,
21.113,-88.898,58,,,
20.938,-87.984,66,,,
21.139,-89.752,68,,,
21.137,-89.741,80,,,
20.83,-88.332,73,,,
20.828,-88.319,72,,,
20.822,-88.326,94,,,
20.72,-88.27,61,,,
20.725,-88.8,68,,,
20.723,-88.787,85,,,
20.726,-88.793,85,,,
20.724,-88.78,66,,,
20.796,-89.347,56,,,
20.673,-88.79,83,,,
20.671,-88.778,86,,,
20.55,-88.322,68,,,
20.576,-88.513,78,,,
20.309,-89.01,56,,,
21.618,-98.643,65,,,
21.617,-98.65,54,,,
20.2,-89.03,81,,,
20.198,-89.018,92,,,
19.626,-90.173,66,,,
19.455,-90.381,60,,,
19.089,-88.784,41,,,
19.603,-92.289,63,,,
19.568,-92.237,70,,,
19.519,-92.158,25,,,
18.895,-88.6,43,,,
19.391,-92.046,59,,,
18.962,-90.245,60,,,
19.004,-91.026,86,,,
19.002,-91.016,54,,,
18.554,-88.646,87,,,
18.897,-90.811,76,,,
18.895,-90.8,79,,,
18.869,-90.699,94,,,
18.868,-90.688,86,,,
18.518,-88.819,89,,,
18.734,-90.675,77,,,
18.616,-89.949,66,,,
18.572,-90.181,78,,,
18.458,-90.191,74,,,
18.15,-88.503,60,,,
18.542,-91.208,57,,,
18.48,-90.976,66,,,
18.471,-90.978,91,,,
18.428,-90.827,77,,,
18.399,-90.704,70,,,
18.038,-89.065,69,,,
18.036,-89.052,49,,,
18.291,-90.947,60,,,
18.269,-90.993,72,,,
18.953,-96.668,63,,,
18.023,-90.337,78,,,
18.065,-90.689,67,,,
19.349,-100.471,73,,,
18.036,-90.628,61,,,
17.917,-90.334,71,,,
18.005,-90.951,46,,,
17.969,-90.787,93,,,
17.968,-90.777,80,,,
17.969,-90.905,77,,,
17.967,-90.894,72,,,
17.85,-90.346,77,,,
17.84,-90.347,85,,,
18.001,-91.824,58,,,
18,-91.814,87,,,
17.998,-91.804,76,,,
17.857,-91.025,98,,,
17.855,-91.014,90,,,
17.956,-91.887,92,,,
17.891,-92.492,48,,,
17.621,-90.796,75,,,
17.611,-90.798,100,,,
17.61,-90.787,48,,,
17.589,-90.898,54,,,
18.685,-99.155,81,,,
18.208,-95.239,90,,,
17.965,-93.551,62,,,
18.684,-99.161,74,,,
17.892,-93.186,68,,,
17.519,-90.798,68,,,
17.837,-93.118,85,,,
17.544,-91.612,68,,,
17.509,-91.981,57,,,
18.646,-100.82,72,,,
18.643,-100.795,53,,,
17.931,-99.281,67,,,
17.572,-100.121,62,,,
